#{"t_start": 1612267650.040322, "env_id": "TargetReachingUR5-v0"}
r,l,t
-1738.202235,400,918.122577
-2834.953391,400,918.900102
-1682.685978,400,921.108367
-2162.153085,400,921.89285
-2746.473403,400,922.787691
-9187.21381,400,923.441445
-6753.006597,400,924.096693
-9235.122952,400,924.74872
-8592.037464,400,925.403826
-1694.398597,400,926.18733
-2156.753841,400,926.968505
-5312.40765,400,927.744438
-1691.503939,400,929.966691
-1787.146749,400,930.743829
-1720.316823,400,931.522156
-4260.058476,400,932.303228
-1873.045784,400,933.079156
461.268349,400,935.292436
-1772.498986,400,936.066753
-1620.853562,400,936.841515
-3500.48158,400,937.620085
-1682.477421,400,938.393682
-3164.47557,400,940.580833
-2774.452359,400,941.340651
-2117.48969,400,942.098561
-1609.265632,400,942.861522
-2482.120506,400,943.621765
-396.485477,400,945.797021
-1827.745394,400,946.556347
-1742.030255,400,947.315984
-1711.681397,400,948.08228
-1575.893594,400,948.839399
-1615.703494,400,950.990614
2355.677417,400,951.745828
-4911.384028,400,952.627555
-6595.670765,400,953.26751
-4871.609265,400,953.90641
-2774.75512,400,954.545824
-6837.64931,400,955.183604
-4018.238096,400,955.945767
-602.305815,400,956.704552
-1638.835871,400,957.463954
-1670.517911,400,959.639587
-2236.788531,400,960.396204
-1746.050567,400,961.152212
-2347.964547,400,961.911721
-1961.093513,400,962.670328
-1925.695289,400,964.824137
-1908.585774,400,965.580888
-2465.754357,400,966.339673
-1697.85803,400,967.098075
-928.280233,400,967.863369
-1963.447348,400,968.621685
-4502.055122,400,970.78009
-1668.376709,400,971.538412
-1590.737499,400,972.294996
2424.561335,400,973.050338
-2042.358838,400,973.807516
-1666.701046,400,975.964886
2401.305956,400,976.725475
-1763.946078,400,977.487913
532.007391,400,978.248634
-1917.587645,400,979.006504
-1779.102194,400,981.180728
-4495.180891,400,982.062196
